usdot_num,fmcsa_link,user_created,date_created,user_updated,date_updated,entity_type,operating_status,oos_date,legal_name,dba_name,physical_address,phone,mailing_address,state_carrier_id_number,mc_num,duns_number,power_units,drivers,mcs_150_form_date,operation_classification,carrier_type,cargo_types,us_vehicle_inspections,us_driver_inspections,us_hazmat_inspections,us_iep_inspections,us_vehicle_out_of_service,us_driver_out_of_service,us_hazmat_out_of_service,us_iep_out_of_service,us_vehicle_out_of_service_pct,us_driver_out_of_service_pct,us_hazmat_out_of_service_pct,us_iep_out_of_service_pct,us_vehicle_natl_avg_oos_pct,us_driver_natl_avg_oos_pct,us_hazmat_natl_avg_oos_pct,us_iep_natl_avg_oos_pct,us_crashes_fatal,us_crashes_injury,us_crashes_tow,us_crashes_total,canadian_vehicle_inspections,canadian_driver_inspections,canadian_vehicle_out_of_service,canadian_driver_out_of_service,canadian_vehicle_out_of_service_pct,canadian_driver_out_of_service_pct,carrier_safety_rating_rating_date,carrier_safety_rating_review_date,carrier_safety_rating_rating,carrier_safety_rating_type,mileage,mileage_year
3491781,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3491781,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:53.840Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:47.863Z,CARRIER,AUTHORIZED FOR HHG,,EASY ROAD MOVING & STORAGE INC,,"16407 NW 8TH AVE
            MIAMI, FL   33169",(786) 806-9542,"16407 NW 8TH AVE
          MIAMI, FL   33169",,MC-1149461,--,8,20,2022-09-13,Auth. For Hire,Interstate,['Household Goods'],12,23,0,0,1,9,0,0,0.08,0.39,,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,72000,2022
3492976,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3492976,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:32.543Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:26.991Z,CARRIER,AUTHORIZED FOR Property,,OWAY LLC,,"54 SYCAMORE LN   
            DALLAS, GA   30132",(678) 693-1612,"54 SYCAMORE LN   
          DALLAS, GA   30132-1979",,MC-1543501,94-721-882,2,4,2023-04-24,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'Metal: sheets, coils, rolls', 'Motor Vehicles', 'Building Materials']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3494955,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3494955,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:50.302Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:44.299Z,CARRIER,Inactive USDOT Number per 49 CFR 390.19(b)(4); Biennial update of MCS-150 data not completed,,WORLD DISTRIBUTION GROUP LLC,DELIVERY EXPRESS,"1835 NW 112TH AVE STE 174  
            MIAMI, FL   33172",(786) 779-6857,"1835 NW 112TH AVE STE 174  
          MIAMI, FL   33172-1819",,,--,1,2,2020-09-28,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'Motor Vehicles', 'Drive/Tow away', 'OTHER']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3495604,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3495604,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:35.767Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:28.659Z,CARRIER,AUTHORIZED FOR HHG,,AVANCE UPSCALE MOVING & STORAGE LLC,,"3522 LA REUNION PARKWAY
            DALLAS, TX   75212",(214) 951-9446,"PO BOX 223867
          DALLAS, TX   75222",,MC-1151948,11-767-6419,4,4,2023-03-23,Auth. For Hire,Interstate,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,73000,2022
3497442,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3497442,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:48.170Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:41.779Z,CARRIER,NOT AUTHORIZED,,CROSSONE LOGISTICS LLC,CROSSONE,"11540 SW 5TH ST
            MIAMI, FL   33174",(502) 915-3164,"1313 W 49TH ST #3
          HIALEAH, FL   33012",,MC-1153164,--,2,2,2021-02-26,Auth. For Hire,Intrastate Only (Non-HM),['General Freight'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,1,2021
3500694,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3500694,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:31.794Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:22.482Z,CARRIER,NOT AUTHORIZED,,ALPHA RELOCATIONS LLC,,"13140 COIT RD SUITE 366
            DALLAS, TX   75240",(214) 516-1280,"13140 COIT RD SUITE366
          DALLAS, TX   75240",,MC-1155341,--,1,1,2021-10-25,Auth. For Hire,Intrastate Only (Non-HM),"['General Freight', 'Household Goods']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,10000,2021
3501853,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3501853,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:55.485Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:49.288Z,BROKER,AUTHORIZED FOR BROKER Property,,EPB LOGISTICS INC,,"2911 TURTLE CREEK BLVD SUITE 300
            DALLAS, TX   75219",(877) 301-3757,"2911 TURTLE CREEK BLVD SUITE 300
          DALLAS, TX   75219",,MC-1156131,11-779-7304,0,,2021-08-06,Auth. For Hire,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3505390,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3505390,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:30.138Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:24.878Z,BROKER,NOT AUTHORIZED,,NORTH WEST RELOCATION SERVICES LLC,NORTH WEST MOVING&STORAGE,"701 FIFTH AVE 42ND FLOOR 
            SEATTLE, WA   98104",(917) 938-8502,"701 FIFTH AVE 42ND FLOOR 
          SEATTLE, WA   98104",,MC-1158463,--,0,,2020-10-15,Auth. For Hire,,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3505675,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3505675,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:45.717Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:39.178Z,CARRIER,Inactive USDOT Number per 49 CFR 390.19(b)(4); Biennial update of MCS-150 data not completed,,COCOLINE INC,,"21145 HELMSMAN DR APT N11
            MIAMI, FL   33180",(708) 945-1658,"21145 HELMSMAN DR APT N11
          MIAMI, FL   33180",,,--,1,1,2020-10-21,Auth. For Hire,Interstate,['General Freight'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3506713,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3506713,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:52.484Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:46.284Z,CARRIER,Inactive USDOT Number per 49 CFR 390.19(b)(4); Biennial update of MCS-150 data not completed,,DP MOVING,,"9406 AMBERTON PKWY   
            DALLAS, TX   75243",(786) 728-0972,"9406 AMBERTON PKWY   
          DALLAS, TX   75243-3227",,,--,1,4,2020-10-18,Auth. For Hire,Interstate,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3508755,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3508755,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:00.328Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:54.559Z,CARRIER,Inactive USDOT Number per 49 CFR 390.19(b)(4); Biennial update of MCS-150 data not completed,,G4 TRUCKING,,"8413 CANVASBACK LN   
            DALLAS, TX   75249",(214) 704-1955,"8413 CANVASBACK LN   
          DALLAS, TX   75249-2215",,,--,1,4,2020-10-21,Auth. For Hire,Interstate,"['General Freight', 'Household Goods']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3508897,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3508897,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:41.781Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:36.598Z,CARRIER/FREIGHT FORWARDER,NOT AUTHORIZED,,ROLL UP LLC,,"409 MAYNARD AVE S UNIT 14331  
            SEATTLE, WA   98114",(206) 775-1150,"409 MAYNARD AVE S UNIT 14331  
          SEATTLE, WA   98114-4105",,,11-702-1961,6,4,2020-10-21,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'Drive/Tow away', 'Commodities Dry Bulk', 'Beverages', 'Paper Products', 'Utilities']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3513066,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3513066,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:55.972Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:51.055Z,CARRIER,AUTHORIZED FOR HHG,,DOUGLAS 601 LLC,TWO MEN AND A TRUCK,"4075 CHARLES HARDY PARKWAY #24
            DALLAS, GA   30157",(770) 779-0840,"4230 INDUSTRIAL CENTER LN NW STE 200
          ACWORTH, GA   30101-6706",,MC-1163502,--,3,3,2023-07-20,Auth. For Hire,Interstate,['Household Goods'],3,7,0,0,0,0,0,0,0.0,0.0,,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,6000,2022
3513217,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3513217,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:43.731Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:37.352Z,CARRIER/FREIGHT FORWARDER,NOT AUTHORIZED,,GDD CORP,CDD MOTORS,"12211 SW 131ST AVE   
            MIAMI, FL   33186",(786) 701-2769,"12211 SW 131ST AVE   
          MIAMI, FL   33186-6401",,,--,0,2,2020-10-29,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'Metal: sheets, coils, rolls', 'Motor Vehicles', 'Paper Products', 'Utilities', 'Agricultural/Farm Supplies', 'Construction']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3524598,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3524598,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:30.725Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:21.607Z,CARRIER,NOT AUTHORIZED,,ALL STAR MOVING&STORAGE VAN LINES RELOCATION LLC,,"19134 NW 2ND CT STE 3
            MIAMI, FL   33169-3501",(786) 487-7061,"19134 NW 2ND CT STE 3
          MIAMI, FL   33169-3501",,,--,1,1,2022-08-05,Auth. For Hire,Intrastate Only (Non-HM),['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3530517,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3530517,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:32.534Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:26.983Z,CARRIER,NOT AUTHORIZED,,OVERTON RD TRUCKING LLC,,"8336 FOXWOOD LN
            DALLAS, TX   75217",(832) 756-3184,"8336 FOXWOOD LN
          DALLAS, TX   75217",,,--,1,2,2021-02-12,Auth. For Hire,Interstate,"['General Freight', 'US Mail']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,10,2020
3532477,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3532477,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:55.518Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:49.318Z,BROKER,NOT AUTHORIZED,,EQUIXPRESS INC,,"8399 NW 66 ST
            MIAMI, FL   33166",(130) 588-2125,"8399 NW 66 ST
          MIAMI, FL   33166",,,14-552-6153,0,,2021-02-04,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3533806,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3533806,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:46.152Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:40.926Z,CARRIER,NOT AUTHORIZED,,SKYROAD MOVING LLC,,"370 NE 75TH STREET
            MIAMI, FL   33138",(954) 388-0775,"740 N 69TH WAY
          HOLLYWOOD, FL   33024",,,--,1,2,2022-10-31,Auth. For Hire,Interstate,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,75000,2021
3544075,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3544075,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:52.362Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:46.164Z,CARRIER,Inactive USDOT Number per 49 CFR 390.19(b)(4); Biennial update of MCS-150 data not completed,,DOUBLE UP EXPRESS TRANSPORT,,"14280 SW 107TH TER   
            MIAMI, FL   33186",(305) 680-9902,"14280 SW 107TH TER   
          MIAMI, FL   33186-3075",,,--,1,1,2021-01-05,Auth. For Hire,Interstate,"['General Freight', 'Metal: sheets, coils, rolls', 'Motor Vehicles', 'Drive/Tow away', 'Logs, Poles, Beams, Lumber', 'Building Materials', 'Mobile Homes', 'Machinery, Large Objects', 'Oilfield Equipment', 'Grain, Feed, Hay', 'Coal/Coke', 'Commodities Dry Bulk', 'Paper Products', 'Utilities', 'Agricultural/Farm Supplies', 'Construction', 'OTHER']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3545789,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3545789,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:39.921Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:33.352Z,CARRIER,AUTHORIZED FOR HHG,,BOLT MOVERS DALLAS LLC,BOLT MOVERS,"8047 FERGUSON RD
            DALLAS, TX   75228",(214) 774-2822,"3001 9TH AVE SW STE 1
          HUNTSVILLE, AL   35805-4021",,MC-1185612,--,2,2,2022-02-23,Auth. For Hire,Interstate,['Household Goods'],0,2,0,0,0,0,0,0,,0.0,,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,30000,2021
3559098,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3559098,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:57.024Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:51.116Z,CARRIER,NOT AUTHORIZED,,FARAI TRUCKING LLC,,"13601 PRESTON RD STE 708W  
            DALLAS, TX   75240",(469) 806-7931,"13505 INWOOD RD APT 2219  
          DALLAS, TX   75244-5536",,,--,6,6,2021-01-28,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'Metal: sheets, coils, rolls', 'Logs, Poles, Beams, Lumber', 'US Mail', 'Commodities Dry Bulk', 'Beverages', 'Paper Products', 'Construction']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3561606,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3561606,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:39.265Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:32.665Z,CARRIER,NOT AUTHORIZED,,BLINK BASICS LLC,,"1454 NW 18TH AVE
            MIAMI, FL   33125",(786) 354-4111,"2650 SW 69TH AVE
          MIAMI, FL   33155-2965",,,--,1,1,2021-05-06,Auth. For Hire,Intrastate Only (Non-HM),['Garbage/Refuse'],2,2,0,0,0,0,0,0,0.0,0.0,,0.0,0.22,0.07,0.04,,0,0,1,1,0,0,0,0,0.0,0.0,,,None,None,,
3572263,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3572263,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:21.196Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:15.455Z,CARRIER,OUT-OF-SERVICE,2023-07-22,MARTIN SPECIAL DELIVERY INC,,"221 SW 66TH AVE
            MIAMI, FL   33144",(786) 394-0238,"221 SW 66TH AVE
          MIAMI, FL   33144",,MC-1203719,--,15,15,2023-01-05,Auth. For Hire,Interstate,['General Freight'],4,4,0,0,1,3,0,0,0.25,0.75,,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,,,25000,2022
3575039,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3575039,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:34.155Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:27.216Z,CARRIER/IEP,NOT AUTHORIZED,,ARISTOCRAT LLC,,"2705 SWISS AVE
            DALLAS, TX   75204",(888) 448-2755,"1314 W MCDERMOTT DR #106513
          ALLEN, TX   75013",,,11-748-1729,5,4,2021-02-23,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'Drive/Tow away', 'Intermodal Cont.']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3591643,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3591643,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:38.043Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:32.760Z,CARRIER/BROKER,NOT AUTHORIZED,,R & J MOVING COMPANY LLC,,"14534 SUNROSE LANE
            DALLAS, TX   75234",(469) 767-0515,"14534 SUNROSE LANE
          DALLAS, TX   75234",,,67-981-992,1,2,2023-01-27,Auth. For Hire,Intrastate Only (Non-HM),['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,330000,2021
3593346,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3593346,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:33:01.615Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:56.937Z,CARRIER,AUTHORIZED FOR HHG,,FULL SERVICE VAN LINES INC,WILSON BROS VAN LINES,"600 NE 185TH ST
            MIAMI, FL   33179",(877) 611-6684,"600 NE 185TH ST
          MIAMI, FL   33179",,MC-1217912,--,1,1,2023-06-23,Auth. For Hire,Interstate,['Household Goods'],0,1,0,0,0,1,0,0,,1.0,,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,400,2022
3598192,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3598192,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:16.484Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:10.627Z,CARRIER,Inactive USDOT Number per 49 CFR 390.19(b)(4); Biennial update of MCS-150 data not completed,,LAWANNA LOGISTICS LLC,,"7947 GLENWAY DR   
            DALLAS, TX   75249",(202) 597-3553,"7947 GLENWAY DR   
          DALLAS, TX   75249-2019",,,--,1,4,2021-03-25,Auth. For Hire,Interstate,"['General Freight', 'Household Goods']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3600228,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3600228,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:54.982Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:50.007Z,BROKER,"AUTHORIZED FOR BROKER Property, HHG",,TRIVIUM UNITED LLC,,"11270 SW 25TH TERR
            MIAMI, FL   33165",(786) 388-0406,"11270 SW 25TH TERR
          MIAMI, FL   33165",,MC-1222605,--,0,,2021-03-29,Auth. For Hire,,"['General Freight', 'Household Goods']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3601011,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3601011,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:15.660Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:09.829Z,BROKER,NOT AUTHORIZED,,L MILLER JR LLC,FAST TRACK HOT SHOT,"2732 GASTON AVE APT 535
            DALLAS, TX   75226",(214) 336-8860,"2732 GASTON AVE APT 535
          DALLAS, TX   75226",,,11-789-0591,0,,2022-09-23,BROKER,,"['General Freight', 'Household Goods']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3603533,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3603533,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:20.137Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:14.644Z,CARRIER,Inactive USDOT Number per 49 CFR 390.19(b)(4); Biennial update of MCS-150 data not completed,,MAINLAND VAN LINES LLC,,"1835 NE MIAMI GARDENS DR # 520
            MIAMI, FL   33179",(786) 271-7850,"1835 NE MIAMI GARDENS DR # 520
          MIAMI, FL   33179-5035",,,--,1,1,2021-09-01,Auth. For Hire,Interstate,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,10000,2021
3606050,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3606050,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:52.497Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:46.295Z,CARRIER,NOT AUTHORIZED,,DPM 0173 LLC,CDJ LOGISTICS LLC,"11531 SW 90TH TERR
            MIAMI, FL   33176",(786) 830-2339,"16720 SW 278 ST
          HOMESTEAD, FL   33031",,,--,1,2,2022-03-17,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'Metal: sheets, coils, rolls', 'Logs, Poles, Beams, Lumber', 'Building Materials', 'US Mail', 'Commodities Dry Bulk', 'Beverages', 'Paper Products', 'Utilities', 'Construction', 'OTHER']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,80000,2021
3607726,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3607726,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:44.692Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:39.500Z,BROKER,NOT AUTHORIZED,,G & M TAX AND FINANCIAL SERVICES,SERENITY MOVING & BROKER,"20295 NW 2ND AVE STE 201  
            MIAMI, FL   33169",(754) 799-7208,"6055 WESTGATE DR APT 521  
          ORLANDO, FL   32835-2089",,,89-796-971,0,,2021-04-08,Auth. For Hire,,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
